,price,dlc_count,achievements,main_story,multi-language,has_voice_acting,extra_content_hours,independent,rpg,action,adventure,sim,casual,success
2167,13.99,1,20,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2170,19.99,1,23,3.72,1.0,0.0,4.359999999999999,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2171,9.99,0,13,14.27,1.0,1.0,8.73,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2173,9.99,1,31,3.23,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2174,4.99,0,14,9.12,1.0,1.0,9.730000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2175,24.99,3,30,36.2,1.0,0.0,15.899999999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2176,7.99,1,33,9.4,1.0,0.0,19.119999999999997,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2177,24.99,3,40,22.15,1.0,1.0,18.08,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2178,14.99,0,77,10.9,0.0,0.0,13.200000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2179,7.99,0,24,2.75,1.0,1.0,7.83,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2180,19.99,4,165,5.63,0.0,1.0,16.37,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2181,0.0,0,2,1.67,0.0,1.0,0.6600000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2182,9.99,0,17,1.67,0.0,1.0,0.3500000000000001,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2183,24.99,0,19,19.23,1.0,1.0,6.300000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2184,4.99,0,6,1.15,1.0,0.0,0.27,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2185,19.99,2,29,6.72,1.0,1.0,1.4500000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2186,14.99,0,0,12.03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2190,29.99,2,52,11.15,1.0,1.0,28.85,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2191,29.99,0,32,18.2,1.0,0.0,6.48,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2192,24.99,0,58,42.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2193,19.99,0,62,7.17,1.0,0.0,22.83,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2194,6.59,0,15,2.0,1.0,0.0,3.0199999999999996,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2195,9.99,0,44,12.53,1.0,0.0,19.17,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2196,19.99,4,25,15.9,1.0,1.0,15.58,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2197,5.99,1,22,2.02,1.0,0.0,0.20000000000000018,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2198,19.99,2,11,5.68,0.0,0.0,1.1900000000000004,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2202,1.99,0,0,1.1,0.0,0.0,0.73,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2203,19.99,0,0,11.67,1.0,1.0,8.450000000000001,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2204,1.99,1,34,10.22,1.0,1.0,3.33,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2205,24.99,2,158,9.82,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2206,39.99,1,44,7.07,1.0,1.0,7.76,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2207,2.99,1,13,1.4,1.0,0.0,0.33000000000000007,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2208,14.99,0,40,4.07,1.0,1.0,0.6999999999999993,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2209,11.99,1,20,24.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2210,7.99,1,221,24.48,1.0,0.0,27.819999999999997,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2211,4.99,1,11,5.35,0.0,1.0,13.520000000000001,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2212,3.74,0,13,1.8,1.0,0.0,0.17999999999999994,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2213,14.99,0,51,2.5,0.0,1.0,19.85,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2214,34.99,2,34,9.42,1.0,1.0,3.2799999999999994,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2215,0.0,0,0,2.6,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2216,14.99,2,35,6.02,1.0,0.0,2.0600000000000005,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2217,0.0,2,25,2.82,0.0,1.0,5.3100000000000005,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2218,14.99,0,22,2.85,1.0,1.0,1.8299999999999996,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2220,19.99,1,30,5.97,1.0,0.0,4.05,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2221,29.99,6,45,6.4,1.0,1.0,13.63,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2223,0.0,0,0,1.42,1.0,1.0,0.20999999999999996,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2224,29.99,9,14,9.37,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2225,10.99,1,24,18.78,1.0,0.0,8.45,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2226,14.99,1,20,15.78,1.0,1.0,42.97,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2228,2.99,1,24,1.13,1.0,0.0,2.65,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2229,6.99,7,20,10.27,1.0,1.0,13.150000000000002,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2230,9.99,0,48,30.27,0.0,1.0,22.430000000000003,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2231,2.99,0,145,2.22,1.0,0.0,38.28,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2232,19.99,0,16,7.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2233,9.99,0,35,6.62,1.0,0.0,12.23,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2236,3.49,1,22,4.28,1.0,0.0,15.29,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2238,0.0,1,6,0.67,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2239,4.99,2,126,3.72,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2240,5.99,1,9,4.4,1.0,0.0,15.33,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2241,19.99,0,0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2242,14.99,1,21,13.02,1.0,0.0,7.98,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2243,0.0,1,60,16.13,1.0,0.0,2.25,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2244,1.99,1,32,3.57,1.0,0.0,2.4499999999999997,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2245,10.49,0,12,3.67,1.0,0.0,0.34999999999999964,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2247,24.99,2,45,12.53,1.0,1.0,2.24,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2248,1.99,0,13,1.02,1.0,0.0,1.6099999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2249,19.99,3,41,7.03,1.0,1.0,19.52,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2250,0.0,0,0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2251,9.99,2,0,6.53,1.0,1.0,3.6399999999999997,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2253,11.99,1,9,2.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2254,19.99,1,41,3.73,1.0,1.0,3.27,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2255,2.99,0,7,1.0,1.0,1.0,0.77,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2256,1.49,0,20,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2257,29.99,1,35,47.52,1.0,1.0,29.93,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2258,9.99,0,40,19.05,1.0,1.0,27.330000000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2259,9.99,1,21,2.63,1.0,1.0,27.64,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2260,14.99,4,45,8.67,1.0,1.0,13.360000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2261,19.99,0,55,4.73,1.0,1.0,7.719999999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2264,4.99,0,22,7.32,1.0,1.0,0.3799999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2265,0.0,7,16,1.12,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2266,9.99,0,0,2.62,0.0,0.0,0.71,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2267,2.99,0,6,10.0,1.0,0.0,0.3800000000000008,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2268,0.0,5,64,12.93,1.0,1.0,33.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2269,14.99,1,18,2.37,1.0,0.0,0.3799999999999999,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2270,5.99,7,74,7.72,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2271,29.99,0,43,4.75,1.0,1.0,7.029999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2272,29.99,0,18,2.12,0.0,1.0,4.88,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2273,0.0,0,0,0.95,0.0,1.0,0.5700000000000001,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2274,12.99,0,41,11.5,1.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2275,19.99,0,14,10.93,1.0,1.0,7.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2277,1.99,1,2880,1.42,1.0,1.0,0.20999999999999996,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2278,4.99,0,0,10.28,1.0,0.0,39.449999999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2279,5.99,1,10,3.07,1.0,1.0,1.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2280,19.95,2,44,17.27,1.0,1.0,47.88000000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2282,7.99,0,0,10.15,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2283,2.15,0,124,0.33,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2285,2.99,0,21,1.28,0.0,1.0,7.3500000000000005,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2286,14.99,1,56,9.75,0.0,1.0,10.879999999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2289,0.0,0,0,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,9.99,0,30,7.02,1.0,1.0,12.61,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2291,9.99,0,0,27.3,1.0,0.0,21.330000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,0.0,0,8,0.33,1.0,1.0,0.03999999999999998,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2293,0.0,3,0,2.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2294,16.99,1,72,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2295,12.99,0,16,9.28,1.0,1.0,11.37,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2296,9.99,0,59,14.5,0.0,1.0,12.649999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2297,49.99,2,64,9.13,1.0,1.0,19.85,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2298,1.99,1,16,2.5,1.0,0.0,2.2199999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2300,19.99,4,33,17.65,1.0,0.0,47.35,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2302,19.99,0,16,14.77,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2304,0.0,0,2,0.37,0.0,0.0,0.31000000000000005,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2305,24.99,0,33,4.37,1.0,1.0,5.749999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2306,19.99,3,57,47.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2307,9.99,0,25,1.95,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2308,11.99,2,31,5.72,1.0,0.0,11.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2309,24.99,0,11,3.23,1.0,1.0,2.5399999999999996,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2310,5.99,2,45,7.35,1.0,1.0,1.7200000000000006,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2311,2.99,1,7,0.45,1.0,1.0,0.39999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2313,11.99,0,20,2.87,0.0,0.0,7.010000000000001,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2314,6.74,0,15,1.73,1.0,1.0,4.07,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2317,19.99,0,38,7.67,1.0,0.0,11.459999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2318,39.99,1,46,5.53,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2319,0.0,1,0,0.32,1.0,0.0,0.02999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2321,24.99,0,23,6.33,1.0,1.0,1.0499999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2322,9.99,1,150,9.25,1.0,0.0,14.079999999999998,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2324,19.99,1,36,11.32,1.0,0.0,15.96,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2326,19.99,1,48,10.37,1.0,0.0,4.630000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2327,19.99,1,29,6.33,1.0,0.0,10.74,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2329,0.0,0,0,4.38,0.0,0.0,6.319999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2330,19.99,2,24,2.55,1.0,1.0,8.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2331,0.0,0,6,1.0,0.0,1.0,1.9500000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2332,14.99,1,39,5.97,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2333,17.99,0,11,6.43,1.0,0.0,13.25,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2336,19.99,0,51,1.57,1.0,1.0,15.129999999999999,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2337,3.99,0,15,2.17,1.0,0.0,4.8100000000000005,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2338,9.99,1,64,10.88,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2340,14.99,2,30,4.05,1.0,1.0,37.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2341,24.99,1,77,32.67,1.0,1.0,26.199999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2342,14.99,1,18,4.3,1.0,0.0,6.319999999999999,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2343,9.99,1,27,8.4,1.0,1.0,12.15,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2344,27.99,0,26,9.88,1.0,1.0,4.219999999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2345,39.99,0,30,48.68,1.0,1.0,11.469999999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2346,17.49,0,48,17.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2347,0.99,0,17,0.57,1.0,0.0,1.98,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2348,19.99,0,21,2.85,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2349,29.99,0,17,7.28,1.0,0.0,11.899999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2350,13.99,0,22,4.2,1.0,0.0,16.77,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2351,4.99,1,8,1.28,1.0,1.0,5.239999999999999,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2352,14.99,0,15,5.87,0.0,1.0,8.91,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2355,19.99,1,0,9.05,0.0,1.0,10.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2356,19.99,0,40,7.35,1.0,1.0,3.870000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2357,2.99,0,30,2.05,0.0,1.0,12.370000000000001,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2358,19.99,3,75,9.57,0.0,0.0,2.41,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2359,3.74,0,4,1.77,1.0,1.0,1.35,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2360,14.99,2,11,2.73,0.0,1.0,0.7400000000000002,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2361,19.99,3,74,13.92,1.0,0.0,10.63,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2362,19.99,1,73,10.13,1.0,0.0,5.869999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2363,8.99,2,23,7.33,1.0,1.0,6.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2364,19.99,2,20,4.28,1.0,1.0,3.4699999999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2366,34.99,2,52,25.4,1.0,1.0,26.620000000000005,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2367,2.99,1,43,8.0,1.0,0.0,22.38,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2368,19.99,4,34,4.22,1.0,1.0,3.1800000000000006,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2369,49.99,4,61,24.45,1.0,1.0,20.12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2371,24.99,2,43,6.15,1.0,1.0,3.969999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2372,19.99,6,63,9.95,1.0,1.0,5.050000000000001,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2374,14.99,0,24,3.93,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2375,0.0,0,7,0.27,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2376,16.99,0,40,20.53,1.0,1.0,26.269999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2377,2.99,0,0,6.38,1.0,1.0,8.120000000000001,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2378,9.99,6,29,24.77,0.0,1.0,36.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2379,13.99,1,67,0.95,1.0,0.0,13.73,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2380,14.99,2,10,6.5,1.0,1.0,16.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2381,24.99,1,20,16.97,1.0,1.0,6.950000000000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2382,14.99,1,25,17.22,1.0,0.0,46.35,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2383,19.99,2,15,11.23,1.0,1.0,9.32,0.0,1.0,0.0,1.0,1.0,0.0,1.0
2384,19.99,3,65,6.58,1.0,1.0,1.6899999999999995,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2385,9.99,5,100,8.85,1.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2386,19.99,0,11,2.8,0.0,1.0,11.100000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2387,14.99,1,27,13.08,1.0,0.0,43.79,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2388,19.99,1,18,14.18,1.0,0.0,15.27,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2389,1.99,0,14,1.45,1.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2390,3.99,2,38,25.63,1.0,0.0,29.74,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2391,4.99,0,13,3.63,1.0,1.0,3.9400000000000004,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2392,0.0,0,0,2.52,1.0,1.0,5.23,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2393,1.59,3,44,0.48,1.0,0.0,0.97,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2394,12.99,2,24,3.6,1.0,0.0,1.3299999999999996,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2395,11.99,2,20,9.97,0.0,0.0,8.359999999999998,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2396,19.99,0,24,16.5,1.0,0.0,16.83,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2397,14.99,0,31,5.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,8.99,0,201,3.92,0.0,0.0,41.08,1.0,1.0,0.0,0.0,0.0,1.0,1.0
2399,9.99,7,27,12.08,1.0,1.0,15.700000000000001,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2401,19.99,0,16,37.33,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2402,3.79,1,20,3.3,1.0,1.0,2.1000000000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2405,14.99,1,54,15.48,1.0,0.0,11.649999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2407,15.99,1,38,30.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2408,14.99,2,29,8.52,1.0,1.0,6.6,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2410,11.99,1,1,24.12,1.0,0.0,36.66,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2411,29.99,0,55,35.33,1.0,1.0,14.620000000000005,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2412,14.99,1,64,21.0,1.0,0.0,46.78,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2415,6.24,1,21,5.0,1.0,1.0,1.4500000000000002,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2416,29.99,0,74,8.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2417,39.99,3,44,11.42,1.0,1.0,13.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2419,7.49,1,30,7.42,1.0,0.0,5.9,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2420,4.99,0,0,23.73,1.0,1.0,9.120000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2421,29.99,1,33,8.23,1.0,1.0,2.6500000000000004,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2423,4.99,1,13,1.1,1.0,1.0,0.06999999999999984,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2425,4.99,0,29,3.57,1.0,1.0,4.75,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2427,14.99,5,26,24.5,0.0,1.0,25.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2428,19.99,3,50,19.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2430,14.99,2,12,3.0,1.0,1.0,3.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2431,4.99,0,5,1.63,1.0,0.0,0.2200000000000002,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2432,1.99,2,65,6.68,1.0,1.0,48.62,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2433,6.99,0,72,2.47,0.0,0.0,10.7,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2434,29.99,0,72,31.68,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2435,9.74,0,0,5.1,1.0,0.0,2.7200000000000006,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2436,14.99,0,40,9.5,1.0,0.0,2.2300000000000004,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2437,19.99,2,45,5.63,1.0,0.0,5.72,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2438,14.99,4,63,10.4,1.0,1.0,30.35,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2439,0.0,3,4,0.83,1.0,0.0,0.09000000000000008,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2440,4.74,1,73,13.95,1.0,1.0,7.43,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2443,12.99,2,119,12.87,1.0,1.0,18.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2444,19.99,1,36,10.12,1.0,1.0,2.710000000000001,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2446,9.99,1,18,2.88,1.0,0.0,0.6200000000000001,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2447,29.99,1,62,18.3,1.0,1.0,7.879999999999999,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2448,14.99,1,18,9.12,1.0,1.0,9.750000000000002,1.0,0.0,1.0,1.0,0.0,0.0,1.0
2449,29.99,2,48,29.15,1.0,1.0,5.800000000000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2450,7.99,0,0,3.5,1.0,0.0,1.5300000000000002,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2451,4.99,1,25,1.55,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2453,8.99,0,21,3.8,1.0,1.0,8.82,1.0,0.0,0.0,1.0,0.0,1.0,1.0
2454,11.99,1,7,2.88,0.0,1.0,0.8000000000000003,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2455,12.99,4,19,6.37,1.0,1.0,7.909999999999999,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2457,9.99,0,108,21.0,1.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2458,19.99,2,70,5.32,1.0,1.0,7.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2463,24.99,2,76,15.33,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2466,14.99,0,26,5.35,1.0,0.0,20.369999999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2467,15.99,0,14,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2468,2.24,0,16,5.32,1.0,1.0,1.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2469,24.99,0,0,8.55,0.0,1.0,16.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2470,0.0,1,39,5.0,0.0,1.0,8.8,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2472,12.49,0,0,14.0,1.0,0.0,20.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2473,1.99,1,50,10.37,1.0,1.0,1.9800000000000004,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2475,1.99,1,50,10.37,1.0,1.0,1.9800000000000004,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2476,19.99,1,62,9.98,1.0,1.0,4.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2477,1.99,0,33,2.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
